"LOCATION","Pays","INDICATOR","Indicateur","SEX","Sexe","AGE","Age","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHL","Chili","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,20.458,,
"CHL","Chili","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,15.073,,
"CHL","Chili","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,16.495,,
"CHL","Chili","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,20.871,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,5.355,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,6.465,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,6.192,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,7.776,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,8.184,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,6.879,"B","Rupture"
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,7.057,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,7.471,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,5.32,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,5.291,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,5.719,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,5.326,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,5.939,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,6.039,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,6.736,"B","Rupture"
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,6.597,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,3.956,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,2.794,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,3.026,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,3.369,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,3.496,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,3.182,"B","Rupture"
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,3.434,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,3.533,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,3.14,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,3.255,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,3.586,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,3.139,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,3.399,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,4.077,,
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,4.023,"B","Rupture"
"EST","Estonie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,4.455,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,8.2,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,9.17,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,8.852,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,9.1,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,9.6,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,9.171,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,9,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,8.774,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,8.909,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,8.903,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,4.2,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,4.46,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,4.82,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,4.95,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,5.5,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,5.7,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,5.874,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,6.1,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,6.277,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,6.676,,
"ISR","Israël","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,6.749,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,8.921,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,9.713,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,9.977,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,8.314,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,7.873,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,8.209,"B","Rupture"
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,9.498,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,8.826,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,8.123,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,9.26,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,10.012,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,10.615,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,10.547,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,10.758,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,11.134,"B","Rupture"
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,10.901,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,4.118,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,4.489,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,4.225,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,3.253,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,4.093,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,3.522,"B","Rupture"
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,3.559,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,4.07,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,3.721,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,3.785,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,5.3,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,5.544,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,5.333,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,5.423,,
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,5.706,"B","Rupture"
"SVN","Slovénie","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,5.782,,
"ZAF","Afrique du Sud","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,8.471,,
"ZAF","Afrique du Sud","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,8.68,,
"ZAF","Afrique du Sud","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,9.134,,
"ZAF","Afrique du Sud","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,8.346,,
"ZAF","Afrique du Sud","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,8.003,,
"ZAF","Afrique du Sud","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,8.668,,
"ZAF","Afrique du Sud","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,10.383,,
"ZAF","Afrique du Sud","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,10.026,,
"ZAF","Afrique du Sud","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,9.473,,
"ZAF","Afrique du Sud","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,9.116,,
"ZAF","Afrique du Sud","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,8.225,,
"ZAF","Afrique du Sud","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,8.781,,
"AUT","Autriche","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,25.613,,
"AUT","Autriche","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,25.768,,
"AUT","Autriche","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,25.949,,
"AUT","Autriche","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,26.206,,
"AUT","Autriche","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,26.359,,
"AUT","Autriche","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,26.731,,
"FIN","Finlande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,28.943,,
"FIN","Finlande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,28.804,,
"FIN","Finlande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,28.536,,
"FIN","Finlande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,28.332,,
"FIN","Finlande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,28.552,,
"FIN","Finlande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,28.088,,
"FIN","Finlande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,29.526,,
"ITA","Italie","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,23.301,,
"ITA","Italie","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,23.735,,
"ITA","Italie","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,24.22,,
"ITA","Italie","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,24.657,,
"ITA","Italie","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,25.2,,
"ITA","Italie","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,26.085,,
"JPN","Japon","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,29.222,,
"JPN","Japon","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,29.357,,
"JPN","Japon","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,29.043,,
"KOR","Corée","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,38.161,,
"KOR","Corée","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,38.821,,
"KOR","Corée","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,39.198,,
"KOR","Corée","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,39.698,,
"MEX","Mexique","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,45.935,,
"NLD","Pays-Bas","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,21.184,,
"NLD","Pays-Bas","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,21.313,,
"NLD","Pays-Bas","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,21.682,,
"NLD","Pays-Bas","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,22.219,,
"NZL","Nouvelle-Zélande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,26.072,,
"NZL","Nouvelle-Zélande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,27.387,,
"NZL","Nouvelle-Zélande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,27.446,,
"NZL","Nouvelle-Zélande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,27.324,,
"NZL","Nouvelle-Zélande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,27.622,,
"NZL","Nouvelle-Zélande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,28.231,,
"NZL","Nouvelle-Zélande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,28.877,,
"NZL","Nouvelle-Zélande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,28.809,,
"NZL","Nouvelle-Zélande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,29.433,,
"NZL","Nouvelle-Zélande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,29.794,,
"NZL","Nouvelle-Zélande","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,30.486,,
"NOR","Norvège","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,27.287,,
"SVK","République slovaque","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,29.484,,
"SVK","République slovaque","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,29.619,,
"SVK","République slovaque","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,30.192,,
"SVK","République slovaque","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,31.319,,
"SVK","République slovaque","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,29.67,,
"SVK","République slovaque","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,28.975,,
"SVK","République slovaque","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,28.736,,
"SVK","République slovaque","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,27.242,,
"SVK","République slovaque","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,26.491,,
"SVK","République slovaque","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,26.973,,
"ESP","Espagne","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,34.154,,
"SWE","Suède","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,33.846,,
"SWE","Suède","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,34.288,,
"SWE","Suède","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,34.734,,
"CHL","Chili","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,29.8,,
"SVN","Slovénie","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,28.566,,
"SVN","Slovénie","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,28.601,,
"SVN","Slovénie","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,28.152,,
"SVN","Slovénie","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,27.721,,
"SVN","Slovénie","ENT3","Part des entreprises à propriétaire unique appartenant à des femmes","ALL","All","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,27.19,,
