"LOCATION","Pays","INDICATOR","Indicateur","SEX","Sexe","AGE","Age","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,15.15468,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,16.24342,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,16.5142,"B","Rupture"
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,17.08826,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,15.9294,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,16.51891,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,15.45474,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,15.34431,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2017","2017","PC","Pourcentage","0","Unités",,,15.52288,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1997","1997","PC","Pourcentage","0","Unités",,,5.176945,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1998","1998","PC","Pourcentage","0","Unités",,,5.900903,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1999","1999","PC","Pourcentage","0","Unités",,,6.512174,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,6.742126,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,7.003145,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,7.149135,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,8.262472,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,7.83085,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,7.136201,"B","Rupture"
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,7.317192,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,7.511356,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,7.555471,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,8.213976,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,9.158524,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,9.900654,"B","Rupture"
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,10.41566,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,9.787052,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,9.906128,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,9.578065,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,10.37416,,
"CZE","République tchèque","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2017","2017","PC","Pourcentage","0","Unités",,,10.07552,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1995","1995","PC","Pourcentage","0","Unités",,,5.305692,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1996","1996","PC","Pourcentage","0","Unités",,,5.364521,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1997","1997","PC","Pourcentage","0","Unités",,,6.034124,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1998","1998","PC","Pourcentage","0","Unités",,,5.676092,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1999","1999","PC","Pourcentage","0","Unités",,,5.500793,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,5.098067,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,5.184669,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,5.269788,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,5.606103,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,5.815731,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,5.291373,"B","Rupture"
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,5.251656,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,5.623288,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,5.727763,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,6.297938,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,6.291271,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,6.301152,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,6.186471,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,6.291657,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,5.902326,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,5.639205,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,5.54707,"B","Rupture"
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2017","2017","PC","Pourcentage","0","Unités",,,5.431667,"B","Rupture"
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1995","1995","PC","Pourcentage","0","Unités",,,2.152117,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1996","1996","PC","Pourcentage","0","Unités",,,2.731541,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1997","1997","PC","Pourcentage","0","Unités",,,2.07988,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1998","1998","PC","Pourcentage","0","Unités",,,2.125746,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1999","1999","PC","Pourcentage","0","Unités",,,2.29524,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,2.352567,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,1.936054,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,1.85739,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,2.386152,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,2.330174,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,2.614173,"B","Rupture"
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,2.728745,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,2.772003,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,2.653663,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,3.092863,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,3.346657,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,3.176741,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,3.373744,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,3.444984,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,3.272814,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,3.141238,,
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,3.090339,"B","Rupture"
"DNK","Danemark","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2017","2017","PC","Pourcentage","0","Unités",,,3.130034,"B","Rupture"
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1995","1995","PC","Pourcentage","0","Unités",,,13.20608,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1996","1996","PC","Pourcentage","0","Unités",,,13.74941,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1997","1997","PC","Pourcentage","0","Unités",,,12.231,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1998","1998","PC","Pourcentage","0","Unités",,,13.40969,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1999","1999","PC","Pourcentage","0","Unités",,,10.47509,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,10.54554,"B","Rupture"
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,10.07883,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,9.726617,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,9.847434,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,9.396686,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,9.920182,"B","Rupture"
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,10.1585,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,9.664694,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,9.981415,"B","Rupture"
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,10.56047,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,10.08751,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,10.45553,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,10.56904,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,10.31112,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,10.34653,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,10.69563,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,10.61868,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2017","2017","PC","Pourcentage","0","Unités",,,9.410339,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1995","1995","PC","Pourcentage","0","Unités",,,7.081567,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1996","1996","PC","Pourcentage","0","Unités",,,7.937966,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1997","1997","PC","Pourcentage","0","Unités",,,6.568178,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1998","1998","PC","Pourcentage","0","Unités",,,6.185567,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1999","1999","PC","Pourcentage","0","Unités",,,6.448404,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,5.929703,"B","Rupture"
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,5.984776,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,6.242435,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,5.800866,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,5.584734,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,5.922769,"B","Rupture"
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,5.638873,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,5.45714,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,5.962846,"B","Rupture"
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,6.425871,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,6.096938,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,5.901806,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,6.176272,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,6.201616,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,6.507258,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,6.446892,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,6.306306,,
"FIN","Finlande","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2017","2017","PC","Pourcentage","0","Unités",,,6.208141,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1995","1995","PC","Pourcentage","0","Unités",,,8.525197,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1996","1996","PC","Pourcentage","0","Unités",,,8.379023,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1997","1997","PC","Pourcentage","0","Unités",,,8.182367,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1998","1998","PC","Pourcentage","0","Unités",,,7.788103,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","1999","1999","PC","Pourcentage","0","Unités",,,7.723271,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,7.286954,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,6.881656,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,6.954368,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,7.48894,"B","Rupture"
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,6.954636,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,6.988273,"B","Rupture"
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,7.398548,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,7.431745,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,6.553138,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,7.269296,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,7.946107,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,8.242512,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,8.135056,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,7.862887,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,8.073977,"B","Rupture"
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,8.063272,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,8.346298,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","MEN","Men","TOTAL","Total","2017","2017","PC","Pourcentage","0","Unités",,,8.021359,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1995","1995","PC","Pourcentage","0","Unités",,,4.537051,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1996","1996","PC","Pourcentage","0","Unités",,,4.231569,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1997","1997","PC","Pourcentage","0","Unités",,,4.169144,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1998","1998","PC","Pourcentage","0","Unités",,,3.930281,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","1999","1999","PC","Pourcentage","0","Unités",,,3.827319,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,3.777572,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,3.74054,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,3.633699,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,3.859624,"B","Rupture"
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,3.606781,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,3.664171,"B","Rupture"
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,4.123482,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,3.922779,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,3.696011,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,4.053119,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,4.522005,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,4.515449,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,4.58402,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,4.704423,,
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,5.235897,"B","Rupture"
"FRA","France","ENT2","Part des personnes en emploi travaillant à leur compte","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,5.162974,,
