LOCATION,Pays,INDICATOR,Indicateur,SEX,Sexe,AGE,Age,TIME,Temps,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ISL,Islande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,2.27577,,
ISL,Islande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,2.723735,,
ISL,Islande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,2.4390240000000003,,
ISL,Islande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,1.5789469999999999,,
ISL,Islande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,2.352941,,
ISL,Islande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,2.337662,,
ISL,Islande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,2.061856,,
ISL,Islande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,2.1383650000000003,,
ISL,Islande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,1.470588,,
ISL,Islande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,1.551313,,
ISL,Islande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,2.110199,,
ISL,Islande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,1.851852,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,7.501314,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,6.560738000000001,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,7.1067860000000005,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,8.068208,B,Rupture
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,7.863582000000001,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,8.007044,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,8.143519,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,8.175723,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,8.039854,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,7.896764,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,7.933899,B,Rupture
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,7.664867999999999,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,7.587438000000001,B,Rupture
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,7.684597,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,7.564297,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,7.03125,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,6.5948720000000005,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,6.359876,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,5.997418,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,6.125205,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,6.075028,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,5.9859160000000005,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,5.9817029999999995,B,Rupture
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,2.2431099999999997,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,2.2621689999999997,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,2.439947,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,2.831798,B,Rupture
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,2.6635150000000003,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,2.634713,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,2.659192,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,2.346323,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,2.310896,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,2.59366,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,2.256373,B,Rupture
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,2.151543,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,2.253491,B,Rupture
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,2.198493,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,2.2906619999999998,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,2.214148,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,2.171653,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,2.199838,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,2.358437,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,2.066808,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,2.049225,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,2.147175,,
IRL,Irlande,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,2.125291,B,Rupture
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,14.85203,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,14.930779999999999,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,14.9101,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,14.72294,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,14.7891,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,14.99911,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,14.59058,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,14.55745,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,14.79052,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,8.898565,B,Rupture
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,8.958271,B,Rupture
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,8.810203,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,8.730781,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,8.607267,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,8.455955,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,8.429030000000001,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,8.355876,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,8.176931,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,8.464717,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,8.119143,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,7.844911,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,7.720497,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,7.3843559999999995,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,8.050567,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,8.202475999999999,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,8.018735000000001,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,7.527239,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,8.116835,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,8.264507,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,7.47238,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,7.390988,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,7.449832000000001,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,4.0948,B,Rupture
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,3.758942,B,Rupture
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,3.8373199999999996,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,3.7769800000000004,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,3.726485,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,3.5471779999999997,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,3.473272,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,3.5263050000000002,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,3.680307,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,3.925246,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,3.571739,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,3.889874,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,3.8568870000000004,,
ITA,Italie,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,3.5543400000000003,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,2.79,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,2.78,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,2.597,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,2.4500509999999998,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,2.350198,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,2.2751099999999997,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,2.2012490000000002,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,0.69,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,0.65,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,0.6723716,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,0.6497901999999999,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,0.6015545999999999,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,0.5815119000000001,,
JPN,Japon,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,0.5274489,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1980,1980,PC,Pourcentage,0,Unités,,,6.4878279999999995,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1981,1981,PC,Pourcentage,0,Unités,,,6.452356,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1982,1982,PC,Pourcentage,0,Unités,,,6.703208999999999,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1983,1983,PC,Pourcentage,0,Unités,,,7.415807000000001,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1984,1984,PC,Pourcentage,0,Unités,,,7.510681,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1985,1985,PC,Pourcentage,0,Unités,,,7.803437,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1986,1986,PC,Pourcentage,0,Unités,,,8.052254,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1987,1987,PC,Pourcentage,0,Unités,,,8.274303999999999,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1988,1988,PC,Pourcentage,0,Unités,,,8.436478999999999,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1989,1989,PC,Pourcentage,0,Unités,,,8.646363000000001,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1990,1990,PC,Pourcentage,0,Unités,,,9.048464,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1991,1991,PC,Pourcentage,0,Unités,,,9.730216,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1992,1992,PC,Pourcentage,0,Unités,,,10.09675,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1993,1993,PC,Pourcentage,0,Unités,,,9.878155,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1994,1994,PC,Pourcentage,0,Unités,,,10.2291,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,10.24121,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,10.56595,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,10.56637,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,9.690217,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,9.227037,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,9.647211,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,9.999206,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,10.13597,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,10.2755,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,10.293339999999999,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,9.962491,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,9.654864,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,8.921878999999999,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,8.611253,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,8.55541,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,8.436938,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,8.330389,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,8.396469,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,7.932478,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,8.026147,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,8.035536,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,7.809813,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,MEN,Men,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,7.734698,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1980,1980,PC,Pourcentage,0,Unités,,,1.7809270000000001,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1981,1981,PC,Pourcentage,0,Unités,,,1.6651080000000003,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1982,1982,PC,Pourcentage,0,Unités,,,1.814301,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1983,1983,PC,Pourcentage,0,Unités,,,2.145621,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1984,1984,PC,Pourcentage,0,Unités,,,2.402891,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1985,1985,PC,Pourcentage,0,Unités,,,2.262986,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1986,1986,PC,Pourcentage,0,Unités,,,2.238443,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1987,1987,PC,Pourcentage,0,Unités,,,2.525329,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1988,1988,PC,Pourcentage,0,Unités,,,2.525476,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1989,1989,PC,Pourcentage,0,Unités,,,2.572707,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1990,1990,PC,Pourcentage,0,Unités,,,2.697939,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1991,1991,PC,Pourcentage,0,Unités,,,2.775933,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1992,1992,PC,Pourcentage,0,Unités,,,2.89267,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1993,1993,PC,Pourcentage,0,Unités,,,2.943835,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1994,1994,PC,Pourcentage,0,Unités,,,3.154613,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,3.338575,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,3.528582,,
KOR,Corée,ENT1,Part des personnes en emploi étant employeurs,WOMEN,Women,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,3.6651010000000004,,
