LOCATION,Pays,INDICATOR,Indicateur,SEX,Sexe,AGE,Age,TIME,Temps,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GBR,Royaume-Uni,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,8.54,,
GBR,Royaume-Uni,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,8.86,,
GBR,Royaume-Uni,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,9.11,,
GBR,Royaume-Uni,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,9.25,,
GBR,Royaume-Uni,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,9.13,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1980,1980,PC,Pourcentage,0,Unités,,,2.63,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1981,1981,PC,Pourcentage,0,Unités,,,2.09,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1982,1982,PC,Pourcentage,0,Unités,,,1.68,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1983,1983,PC,Pourcentage,0,Unités,,,1.21,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1984,1984,PC,Pourcentage,0,Unités,,,1.37,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1985,1985,PC,Pourcentage,0,Unités,,,1.66,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1986,1986,PC,Pourcentage,0,Unités,,,1.26,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1987,1987,PC,Pourcentage,0,Unités,,,1.28,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1988,1988,PC,Pourcentage,0,Unités,,,0.88,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1989,1989,PC,Pourcentage,0,Unités,,,0.82,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1990,1990,PC,Pourcentage,0,Unités,,,0.63,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1991,1991,PC,Pourcentage,0,Unités,,,1.96,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1992,1992,PC,Pourcentage,0,Unités,,,2.36,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1993,1993,PC,Pourcentage,0,Unités,,,2.86,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1994,1994,PC,Pourcentage,0,Unités,,,1.93,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,3.73,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,3.84,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,5.3,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,4.0,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,4.43,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,3.01,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,3.51,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,3.33,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,4.26,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,4.45,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,5.72,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,6.49,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,7.47,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,6.53,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,6.58,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,6.54,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,7.93,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,8.4,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,8.08,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,7.77,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,8.13,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,8.2,,
LUX,Luxembourg,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,8.35,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1986,1986,PC,Pourcentage,0,Unités,,,0.86,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1987,1987,PC,Pourcentage,0,Unités,,,4.73,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1988,1988,PC,Pourcentage,0,Unités,,,7.68,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1989,1989,PC,Pourcentage,0,Unités,,,12.18,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1990,1990,PC,Pourcentage,0,Unités,,,11.69,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1991,1991,PC,Pourcentage,0,Unités,,,9.94,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1992,1992,PC,Pourcentage,0,Unités,,,8.58,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1993,1993,PC,Pourcentage,0,Unités,,,8.78,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1994,1994,PC,Pourcentage,0,Unités,,,9.5,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,8.87,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,9.49,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,9.29,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,10.2,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,8.73,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,8.82,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,7.32,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,9.16,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,8.57,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,9.87,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,9.68,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,11.28,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,11.34,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,10.77,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,10.24,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,9.58,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,11.35,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,11.84,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,12.43,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,10.59,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,10.54,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,9.75,,
SVK,République slovaque,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,9.93,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1980,1980,PC,Pourcentage,0,Unités,,,9.09,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1981,1981,PC,Pourcentage,0,Unités,,,9.09,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1982,1982,PC,Pourcentage,0,Unités,,,1.67,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1983,1983,PC,Pourcentage,0,Unités,,,1.35,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1984,1984,PC,Pourcentage,0,Unités,,,2.29,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1985,1985,PC,Pourcentage,0,Unités,,,2.78,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1986,1986,PC,Pourcentage,0,Unités,,,2.7,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1987,1987,PC,Pourcentage,0,Unités,,,1.95,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1988,1988,PC,Pourcentage,0,Unités,,,3.5,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1989,1989,PC,Pourcentage,0,Unités,,,4.76,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1990,1990,PC,Pourcentage,0,Unités,,,6.18,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1991,1991,PC,Pourcentage,0,Unités,,,2.6,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1992,1992,PC,Pourcentage,0,Unités,,,2.46,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1993,1993,PC,Pourcentage,0,Unités,,,2.46,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1994,1994,PC,Pourcentage,0,Unités,,,3.14,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,2.25,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,3.32,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,4.46,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,5.57,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,5.82,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,7.47,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,7.7,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,8.72,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,8.9,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,9.53,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,10.59,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,11.03,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,7.96,B,Rupture
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,8.23,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,8.39,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,9.19,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,9.13,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,8.89,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,9.88,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,9.63,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,9.42,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,9.16,,
ISL,Islande,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,9.81,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1980,1980,PC,Pourcentage,0,Unités,,,1.66,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1981,1981,PC,Pourcentage,0,Unités,,,1.63,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1982,1982,PC,Pourcentage,0,Unités,,,1.82,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1983,1983,PC,Pourcentage,0,Unités,,,1.76,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1984,1984,PC,Pourcentage,0,Unités,,,2.02,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1985,1985,PC,Pourcentage,0,Unités,,,2.14,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1986,1986,PC,Pourcentage,0,Unités,,,2.48,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1987,1987,PC,Pourcentage,0,Unités,,,2.43,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1988,1988,PC,Pourcentage,0,Unités,,,2.44,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1989,1989,PC,Pourcentage,0,Unités,,,2.28,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1990,1990,PC,Pourcentage,0,Unités,,,2.5,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1991,1991,PC,Pourcentage,0,Unités,,,2.59,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1992,1992,PC,Pourcentage,0,Unités,,,2.72,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1993,1993,PC,Pourcentage,0,Unités,,,3.18,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1994,1994,PC,Pourcentage,0,Unités,,,3.73,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,4.44,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,4.68,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,5.1,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,5.2,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,5.75,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,5.83,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,6.36,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,6.56,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,7.31,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,7.65,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,8.0,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,8.62,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,9.67,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,9.28,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,9.68,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,9.5,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,10.18,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,10.05,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,10.24,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,10.13,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,10.46,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,10.39,,
CHE,Suisse,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,10.47,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1980,1980,PC,Pourcentage,0,Unités,,,3.18,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1981,1981,PC,Pourcentage,0,Unités,,,3.34,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1982,1982,PC,Pourcentage,0,Unités,,,3.53,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1983,1983,PC,Pourcentage,0,Unités,,,3.83,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1984,1984,PC,Pourcentage,0,Unités,,,4.09,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1985,1985,PC,Pourcentage,0,Unités,,,4.59,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1986,1986,PC,Pourcentage,0,Unités,,,4.91,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1987,1987,PC,Pourcentage,0,Unités,,,5.21,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1988,1988,PC,Pourcentage,0,Unités,,,5.17,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1989,1989,PC,Pourcentage,0,Unités,,,5.39,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1990,1990,PC,Pourcentage,0,Unités,,,5.55,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1991,1991,PC,Pourcentage,0,Unités,,,6.18,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1992,1992,PC,Pourcentage,0,Unités,,,6.63,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1993,1993,PC,Pourcentage,0,Unités,,,7.43,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1994,1994,PC,Pourcentage,0,Unités,,,8.17,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,8.99,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,9.24,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,9.49,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,9.72,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,10.34,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,10.61,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,10.99,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,11.47,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,11.92,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,12.21,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,12.12,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,12.1,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,12.22,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,12.25,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,12.31,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,12.44,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,12.58,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,12.44,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,12.56,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2014,2014,PC,Pourcentage,0,Unités,,,12.47,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,12.56,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,12.37,,
FRA,France,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,12.33,,
POL,Pologne,ENT4,Part de femmes inventrices,WOMEN,Women,TOTAL,Total,1980,1980,PC,Pourcentage,0,Unités,,,6.31,,
