"REG","Région","LOCATION","Pays","INC","Groupe de revenus","VAR","Variables","TIME","Année","Value","Flag Codes","Flags"
"ALL","Toutes les régions","PHL","Philippines","LMI","Pays à revenu moyen bas","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.11,,
"ALL","Toutes les régions","SEN","Sénégal","LMI","Pays à revenu moyen bas","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.09,,
"ALL","Toutes les régions","ZMB","Zambie","LMI","Pays à revenu moyen bas","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.19,,
"ALL","Toutes les régions","HUN","Hongrie","UMI","Pays à revenu moyen haut","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.23,,
"ALL","Toutes les régions","ARG","Argentine","UMI","Pays à revenu moyen haut","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.18,,
"ALL","Toutes les régions","BWA","Botswana","UMI","Pays à revenu moyen haut","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.35,,
"ALL","Toutes les régions","BGR","Bulgarie","UMI","Pays à revenu moyen haut","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.2,,
"ALL","Toutes les régions","ECU","Équateur","UMI","Pays à revenu moyen haut","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.25,,
"ALL","Toutes les régions","JOR","Jordanie","UMI","Pays à revenu moyen haut","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.03,,
"ALL","Toutes les régions","LBN","Liban","UMI","Pays à revenu moyen haut","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.07,,
"ALL","Toutes les régions","MYS","Malaisie","UMI","Pays à revenu moyen haut","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.13,,
"ALL","Toutes les régions","PAN","Panama","UMI","Pays à revenu moyen haut","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.29,,
"ALL","Toutes les régions","PER","Pérou","UMI","Pays à revenu moyen haut","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.2,,
"ALL","Toutes les régions","ROU","Roumanie","UMI","Pays à revenu moyen haut","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.3,,
"ALL","Toutes les régions","THA","Thaïlande","UMI","Pays à revenu moyen haut","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.27,,
"ALL","Toutes les régions","SRB","Serbie","UMI","Pays à revenu moyen haut","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.18,,
"ECA","Europe and Central Asia","AUT","Autriche","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.31,,
"ECA","Europe and Central Asia","BEL","Belgique","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.14,,
"ECA","Europe and Central Asia","CZE","République tchèque","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.16,,
"ECA","Europe and Central Asia","DNK","Danemark","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.12,,
"ECA","Europe and Central Asia","FIN","Finlande","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.11,,
"ECA","Europe and Central Asia","FRA","France","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.19,,
"ECA","Europe and Central Asia","DEU","Allemagne","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.09,,
"ECA","Europe and Central Asia","GRC","Grèce","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.3,,
"ECA","Europe and Central Asia","HUN","Hongrie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.23,,
"ECA","Europe and Central Asia","IRL","Irlande","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.1,,
"ECA","Europe and Central Asia","ITA","Italie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.32,,
"ECA","Europe and Central Asia","LUX","Luxembourg","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.21,,
"ECA","Europe and Central Asia","NLD","Pays-Bas","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.05,,
"ECA","Europe and Central Asia","NOR","Norvège","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.13,,
"ECA","Europe and Central Asia","POL","Pologne","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.33,,
"ECA","Europe and Central Asia","PRT","Portugal","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.26,,
"ECA","Europe and Central Asia","SVK","République slovaque","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.18,,
"ECA","Europe and Central Asia","ESP","Espagne","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.27,,
"ECA","Europe and Central Asia","SWE","Suède","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.14,,
"ECA","Europe and Central Asia","GBR","Royaume-Uni","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.18,,
"LAC","Amérique latine et Caraïbes","ARG","Argentine","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.18,,
"SA","Asie du Sud","BGD","Bangladesh","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.03,,
"SSA","Afrique Sub-Saharienne","BWA","Botswana","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.35,,
"ECA","Europe and Central Asia","BGR","Bulgarie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.2,,
"LAC","Amérique latine et Caraïbes","CHL","Chili","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.3,,
"SSA","Afrique Sub-Saharienne","CIV","Côte d'Ivoire","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.1,,
"ECA","Europe and Central Asia","CYP","Chypre","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.26,,
"LAC","Amérique latine et Caraïbes","ECU","Équateur","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.25,,
"MENA","Moyen-Orient et Afrique du Nord","EGY","Égypte","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.05,,
"ECA","Europe and Central Asia","EST","Estonie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.39,,
"SSA","Afrique Sub-Saharienne","ETH","Éthiopie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.19,,
"SSA","Afrique Sub-Saharienne","GMB","Gambie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.08,,
"ECA","Europe and Central Asia","GEO","Géorgie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.29,,
"LAC","Amérique latine et Caraïbes","GTM","Guatemala","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.08,,
"SSA","Afrique Sub-Saharienne","GIN","Guinée","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.06,,
"SA","Asie du Sud","IND","Inde","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.11,,
"EAP","Asie de l'Est et Pacifique","IDN","Indonésie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.09,,
"MENA","Moyen-Orient et Afrique du Nord","JOR","Jordanie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.03,,
"ECA","Europe and Central Asia","KGZ","Kirghizistan","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.12,,
"EAP","Asie de l'Est et Pacifique","LAO","République démocratique populaire lao","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.09,,
"ECA","Europe and Central Asia","LVA","Lettonie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.47,,
"MENA","Moyen-Orient et Afrique du Nord","LBN","Liban","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.07,,
"SSA","Afrique Sub-Saharienne","LSO","Lesotho","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.31,,
"ECA","Europe and Central Asia","LTU","Lituanie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.46,,
"SSA","Afrique Sub-Saharienne","MDG","Madagascar","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.15,,
"SSA","Afrique Sub-Saharienne","MWI","Malawi","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.32,,
"EAP","Asie de l'Est et Pacifique","MYS","Malaisie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.13,,
"SSA","Afrique Sub-Saharienne","MLI","Mali","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.03,,
"MENA","Moyen-Orient et Afrique du Nord","MAR","Maroc","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.04,,
"SSA","Afrique Sub-Saharienne","MOZ","Mozambique","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.23,,
"EAP","Asie de l'Est et Pacifique","MMR","Myanmar","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.15,,
"SA","Asie du Sud","NPL","Népal","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.08,,
"LAC","Amérique latine et Caraïbes","NIC","Nicaragua","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.18,,
"LAC","Amérique latine et Caraïbes","PAN","Panama","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.29,,
"LAC","Amérique latine et Caraïbes","PER","Pérou","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.2,,
"EAP","Asie de l'Est et Pacifique","PHL","Philippines","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.11,,
"ECA","Europe and Central Asia","ROU","Roumanie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.3,,
"MENA","Moyen-Orient et Afrique du Nord","SAU","Arabie saoudite","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.01,,
"SSA","Afrique Sub-Saharienne","SEN","Sénégal","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.09,,
"ECA","Europe and Central Asia","SVN","Slovénie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.26,,
"SSA","Afrique Sub-Saharienne","TZA","Tanzanie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.2,,
"EAP","Asie de l'Est et Pacifique","THA","Thaïlande","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.27,,
"LAC","Amérique latine et Caraïbes","TTO","Trinité-et-Tobago","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.15,,
"SSA","Afrique Sub-Saharienne","UGA","Ouganda","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.16,,
"LAC","Amérique latine et Caraïbes","URY","Uruguay","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.18,,
"SSA","Afrique Sub-Saharienne","ZMB","Zambie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.19,,
"ECA","Europe and Central Asia","SRB","Serbie","AIC","Toutes les catégories de revenu","RR_2","Titres fonciers détenus par les femmes","2014","2014",0.18,,
